,Company,Product,TypeName,Ram,Weight,Price_euros,IPS,ppi,Cpu Brand,SSD,HDD,Gpu Brand,OS
1260,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,4,1.8,833.01,0,157.3505121487356,Intel Core i5,128,0,Intel,Windows
1261,Asus,ZenBook UX305CA-UBM1,Ultrabook,8,1.2,729.0,1,165.6321180513006,Other Intel Processor,512,0,Intel,Windows
1262,Dell,Inspiron 3567,Notebook,6,2.3,459.0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1263,Acer,Aspire ES1-531,Notebook,4,2.4,289.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Others/No OS/Linux
1264,Dell,Inspiron 3552,Notebook,2,2.2,379.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1265,Lenovo,IdeaPad Y700-15ISK,Notebook,8,2.6,899.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1266,HP,Pavilion 15-AW003nv,Notebook,6,2.04,549.99,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
1267,Dell,Inspiron 3567,Notebook,8,2.3,805.99,0,100.45466986113651,Intel Core i7,0,1024,AMD,Others/No OS/Linux
1268,HP,Stream 11-Y000na,Netbook,2,1.17,209.0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
1269,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,4,2.2,720.32,0,100.45466986113651,Intel Core i7,0,500,Nvidia,Windows
1270,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,4,1.8,638.0,1,157.3505121487356,Intel Core i7,128,0,Intel,Windows
1271,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,16,1.3,1499.0,1,276.053530085501,Intel Core i7,512,0,Intel,Windows
1272,Lenovo,IdeaPad 100S-14IBR,Notebook,2,1.5,229.0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1273,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,6,2.19,764.0,0,100.45466986113651,Intel Core i7,0,1024,AMD,Windows
1274,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,4,2.2,369.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1275,Asus,ZenBook UX305CA-UBM1,Ultrabook,8,1.2,729.0,1,165.6321180513006,Other Intel Processor,512,0,Intel,Windows
1276,Dell,Inspiron 3567,Notebook,6,2.3,459.0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1277,Acer,Aspire ES1-531,Notebook,4,2.4,289.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Others/No OS/Linux
1278,Dell,Inspiron 3552,Notebook,2,2.2,379.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1279,Lenovo,IdeaPad Y700-15ISK,Notebook,8,2.6,899.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1280,HP,Pavilion 15-AW003nv,Notebook,6,2.04,549.99,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
1281,Dell,Inspiron 3567,Notebook,8,2.3,805.99,0,100.45466986113651,Intel Core i7,0,1024,AMD,Others/No OS/Linux
1282,HP,Stream 11-Y000na,Netbook,2,1.17,209.0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
1283,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,4,2.2,720.32,0,100.45466986113651,Intel Core i7,0,500,Nvidia,Windows
1284,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,4,1.8,638.0,1,157.3505121487356,Intel Core i7,128,0,Intel,Windows
1285,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,16,1.3,1499.0,1,276.053530085501,Intel Core i7,512,0,Intel,Windows
1286,Lenovo,IdeaPad 100S-14IBR,Notebook,2,1.5,229.0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1287,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,6,2.19,764.0,0,100.45466986113651,Intel Core i7,0,1024,AMD,Windows
1288,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,4,2.2,369.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1289,Asus,ZenBook UX305CA-UBM1,Ultrabook,8,1.2,729.0,1,165.6321180513006,Other Intel Processor,512,0,Intel,Windows
1290,Dell,Inspiron 3567,Notebook,6,2.3,459.0,0,100.45466986113651,Intel Core i3,0,1024,Intel,Windows
1291,Acer,Aspire ES1-531,Notebook,4,2.4,289.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Others/No OS/Linux
1292,Dell,Inspiron 3552,Notebook,2,2.2,379.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
1293,Lenovo,IdeaPad Y700-15ISK,Notebook,8,2.6,899.0,1,141.21199808219862,Intel Core i7,0,1024,Nvidia,Windows
1294,HP,Pavilion 15-AW003nv,Notebook,6,2.04,549.99,0,141.21199808219862,AMD Processor,0,0,AMD,Windows
1295,Dell,Inspiron 3567,Notebook,8,2.3,805.99,0,100.45466986113651,Intel Core i7,0,1024,AMD,Others/No OS/Linux
1296,HP,Stream 11-Y000na,Netbook,2,1.17,209.0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Windows
1297,Asus,X556UJ-XO044T (i7-6500U/4GB/500GB/GeForce,Notebook,4,2.2,720.32,0,100.45466986113651,Intel Core i7,0,500,Nvidia,Windows
1298,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,4,1.8,638.0,1,157.3505121487356,Intel Core i7,128,0,Intel,Windows
1299,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,16,1.3,1499.0,1,276.053530085501,Intel Core i7,512,0,Intel,Windows
1300,Lenovo,IdeaPad 100S-14IBR,Notebook,2,1.5,229.0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1301,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,6,2.19,764.0,0,100.45466986113651,Intel Core i7,0,1024,AMD,Windows
1302,Asus,X553SA-XX031T (N3050/4GB/500GB/W10),Notebook,4,2.2,369.0,0,100.45466986113651,Other Intel Processor,0,500,Intel,Windows
